Time (milliseconds),Channel 1 Data (μV),Channel 2 Data (μV),Channel 3 Data (μV),Channel 4 Data (μV),Channel 5 Data (μV),Channel 6 Data (μV),Channel 7 Data (μV),Channel 8 Data (μV),Channel 9 Data (μV),Channel 10 Data (μV),Channel 11 Data (μV),Channel 12 Data (μV),Channel 13 Data (μV),Channel 14 Data (μV),Channel 15 Data (μV),Channel 16 Data (μV),Channel 17 Data (μV),Channel 18 Data (μV),Channel 19 Data (μV),Channel 20 Data (μV),Channel 21 Data (μV),Extra Channel extra_1 Data (μV),Extra Channel extra_2 Data (μV),Extra Channel extra_3 Data (μV)
1220.0,354711.4,357020.5,427961.7,10431.096,4274.064,17446.8,2779.16,24802.863,4254.232,12487.728,13018.904,2608.176,7621.92,14637.088,-2740.568,18388.553,11362.128,15642.624,13207.576,28016.184,26909.344,13518.456,46036.504,52228.375
1224.0,354715.7,357027.47,427972.94,10621.376,4472.384,17594.736,2990.344,24984.568,4311.584,12634.056,13097.696,2812.928,7799.872,14849.344,-2572.264,18585.264,11445.208,15899.368,13379.096,28242.912,27062.104,13758.048,46195.695,52430.45
1228.0,354719.97,357034.44,427979.38,10622.984,4469.168,17582.943,2969.976,24937.936,4305.688,12598.144,13085.368,2753.968,7758.064,14810.752,-2596.384,18538.096,11423.768,15816.288,13344.256,28192.527,27070.68,13696.408,46136.734,52366.13
1232.0,354721.06,357033.88,427977.25,10488.448,4347.496,17437.688,2813.464,24789.465,4201.704,12448.064,12955.656,2585.128,7590.296,14656.384,-2753.432,18384.8,11295.128,15636.728,13176.488,28034.943,26942.576,13523.816,45987.727,52214.977
1236.0,354714.62,357026.38,427971.34,10877.584,4729.664,17787.695,3244.408,25144.832,4365.184,12765.376,13179.704,2997.848,7992.832,15092.688,-2368.048,18824.855,11547.048,16113.768,13554.904,28454.633,27289.904,13978.344,46306.113,52620.727
1240.0,354709.78,357022.1,427971.34,10423.056,4269.776,17435.008,2780.768,24796.969,4234.936,12474.864,13003.36,2590.488,7608.52,14633.336,-2746.464,18393.377,11330.504,15642.624,13195.784,28011.896,26898.623,13515.24,46025.246,52223.55
1244.0,354723.2,357034.44,427987.97,10602.616,4463.808,17576.512,2982.304,24968.488,4296.576,12609.936,13088.584,2782.376,7780.576,14841.84,-2579.232,18577.76,11426.448,15860.776,13357.12,28226.832,27041.736,13738.752,46186.586,52419.19
1248.0,354731.22,357043.53,427999.22,10633.704,4483.64,17588.305,2984.984,24943.832,4305.688,12598.68,13093.408,2759.864,7770.928,14833.8,-2581.912,18564.896,11434.488,15827.008,13351.76,28200.031,27073.896,13704.984,46142.633,52376.848
1252.0,354724.25,357039.78,427996.53,10503.992,4362.504,17451.088,2832.76,24807.688,4207.064,12462.536,12967.448,2601.208,7605.84,14674.072,-2731.992,18405.703,11303.168,15668.888,13188.816,28047.809,26955.977,13537.216,46000.594,52221.945
1256.0,354722.12,357037.1,427995.47,10915.104,4770.4,17820.393,3287.288,25180.744,4384.48,12795.928,13206.504,3032.152,8020.704,15130.744,-2318.736,18846.832,11570.096,16142.176,13582.776,28491.615,27325.816,14014.256,46341.49,52648.062
1260.0,354709.78,357028.53,427985.28,10461.112,4303.544,17467.168,2818.288,24824.305,4256.376,12504.88,13026.944,2629.08,7645.504,14668.176,-2707.872,18421.783,11349.264,15664.064,13229.016,28047.809,26941.504,13545.256,46055.8,52255.176
1264.0,354718.9,357037.1,427999.22,10613.336,4465.952,17585.088,2986.056,24973.312,4308.368,12624.408,13093.944,2795.24,7794.512,14848.808,-2579.232,18597.592,11424.304,15882.752,13360.872,28234.336,27059.424,13744.648,46181.76,52426.695
1268.0,354733.38,357048.9,428013.7,10628.344,4479.888,17586.695,2976.944,24942.225,4306.224,12605.112,13089.12,2760.4,7760.744,14827.904,-2585.664,18569.184,11425.376,15835.584,13334.072,28193.6,27071.217,13699.624,46132.45,52365.594
1272.0,354720.5,357044.06,428004.56,10473.976,4326.056,17423.752,2798.992,24773.385,4190.448,12442.704,12939.576,2578.696,7579.576,14637.624,-2765.76,18373.008,11270.472,15631.904,13156.656,28018.328,26935.607,13503.984,45973.793,52178.527
1276.0,354711.94,357033.88,427994.94,10870.616,4714.12,17775.904,3235.296,25127.68,4353.392,12757.336,13162.016,2990.88,7982.112,15075.536,-2380.376,18796.984,11517.568,16100.904,13546.328,28445.52,27289.904,13962.8,46294.32,52590.176
1280.0,354713.0,357030.7,427995.47,10438.6,4279.424,17440.904,2790.952,24793.217,4229.576,12470.04,12996.392,2593.168,7614.416,14644.056,-2737.352,18378.904,11323.0,15619.576,13200.608,28019.4,26913.096,13514.704,46020.96,52229.45
1284.0,354723.2,357041.94,428014.22,10598.328,4449.336,17563.648,2965.688,24946.512,4282.104,12588.496,13065.0,2762.544,7764.496,14826.296,-2599.064,18556.32,11394.288,15832.368,13346.4,28211.824,27036.377,13715.168,46166.215,52412.76
1288.0,354736.06,357054.25,428029.78,10648.176,4494.896,17601.703,2995.168,24954.553,4300.864,12607.792,13089.12,2766.296,7773.608,14844.52,-2579.232,18586.336,11424.304,15857.024,13360.336,28214.504,27086.76,13714.096,46153.35,52385.426
1292.0,354738.75,357055.88,428030.84,10490.056,4351.784,17443.049,2813.464,24794.287,4195.808,12447.528,12954.048,2571.192,7578.504,14658.528,-2755.576,18394.447,11292.984,15642.088,13173.808,28029.049,26935.072,13511.488,45990.406,52191.93
1296.0,354736.06,357053.2,428030.3,10908.136,4763.968,17809.137,3271.208,25161.984,4371.616,12768.056,13189.888,3012.32,8000.336,15116.272,-2343.928,18821.104,11557.232,16099.296,13574.736,28475.535,27311.344,13987.992,46331.305,52618.586
1300.0,354718.9,357039.78,428017.44,10482.016,4317.48,17475.744,2832.224,24824.305,4253.696,12497.376,13021.048,2633.368,7646.04,14679.968,-2707.336,18413.207,11361.056,15654.416,13233.304,28057.455,26953.297,13546.864,46057.945,52255.176
1304.0,354734.44,357053.72,428034.6,10617.088,4469.168,17585.088,2984.984,24965.809,4303.008,12607.792,13086.976,2789.344,7775.752,14850.416,-2584.592,18565.969,11429.664,15850.592,13357.656,28228.977,27055.137,13729.64,46182.297,52419.727
1308.0,354734.97,357058.53,428040.5,10649.784,4495.968,17604.92,3003.744,24952.943,4313.192,12609.936,13096.624,2773.8,7771.464,14849.344,-2576.016,18572.936,11439.848,15842.552,13356.048,28220.936,27099.088,13710.344,46150.137,52389.71
1312.0,354737.12,357058.53,428040.5,10470.76,4329.272,17422.68,2797.384,24768.56,4195.808,12427.16,12943.864,2547.072,7550.096,14634.944,-2774.336,18358.535,11284.944,15607.784,13141.112,28010.824,26927.568,13482.008,45964.145,52177.992
1316.0,354734.97,357055.88,428036.75,10901.168,4753.248,17795.736,3260.488,25151.264,4366.256,12760.016,13175.952,2995.168,7979.432,15103.944,-2359.472,18811.455,11547.584,16100.904,13547.936,28463.744,27302.232,13971.376,46300.215,52612.688
1320.0,354724.25,357047.28,428031.38,10494.344,4331.952,17481.104,2840.264,24833.416,4254.232,12502.2,13021.048,2628.544,7641.216,14686.4,-2697.152,18430.36,11357.84,15669.424,13232.768,28059.6,26957.584,13549.008,46052.047,52266.434
1324.0,354723.72,357052.66,428038.88,10613.336,4454.696,17568.473,2975.872,24948.12,4292.288,12599.216,13073.04,2768.976,7766.64,14822.008,-2593.168,18567.576,11413.048,15842.552,13351.76,28217.184,27054.6,13711.416,46174.258,52412.76
1328.0,354737.66,357060.7,428051.75,10673.368,4514.728,17612.424,3026.256,24963.129,4317.48,12617.976,13105.2,2785.056,7790.224,14856.848,-2552.432,18591.695,11451.104,15854.344,13380.704,28237.553,27113.56,13726.424,46172.113,52403.113
1332.0,354737.12,357060.7,428053.88,10498.096,4346.96,17439.832,2826.864,24788.928,4204.384,12450.744,12957.8,2579.232,7581.184,14660.136,-2747.536,18387.48,11296.736,15632.44,13173.272,28038.695,26955.977,13508.272,45990.945,52194.07
1336.0,354724.8,357052.12,428041.56,10902.776,4741.456,17800.023,3270.136,25153.408,4368.936,12776.632,13177.56,3012.856,7998.192,15109.304,-2355.72,18831.824,11542.224,16118.056,13562.408,28477.145,27324.207,13980.488,46315.223,52610.543
1340.0,354722.66,357048.38,428041.03,10451.464,4285.856,17448.943,2806.496,24804.473,4240.296,12482.904,13003.36,2609.784,7620.848,14645.128,-2733.6,18403.56,11328.36,15638.872,13202.752,28034.408,26930.248,13515.776,46023.64,52225.16
1344.0,354737.12,357063.38,428062.47,10564.56,4413.424,17533.096,2933.528,24920.248,4274.064,12564.376,13053.744,2736.816,7724.832,14786.096,-2636.048,18516.12,11374.456,15795.384,13313.704,28179.664,27005.287,13672.824,46129.23,52368.81
1348.0,354741.4,357071.94,428069.97,10654.608,4489.536,17596.344,3001.064,24947.049,4300.864,12600.288,13083.224,2770.048,7767.176,14845.056,-2585.664,18562.752,11407.152,15835.584,13352.296,28218.793,27091.049,13707.664,46136.734,52388.105
1352.0,354749.47,357073.56,428074.78,10475.584,4330.344,17424.287,2792.024,24765.88,4181.336,12425.016,12932.608,2546.536,7546.344,14636.552,-2777.016,18345.137,11258.144,15600.816,13141.112,28010.287,26922.207,13477.184,45952.887,52173.168
1356.0,354742.5,357069.25,428069.44,10911.888,4758.608,17805.385,3266.384,25155.553,4354.464,12763.232,13168.448,2992.488,7978.36,15116.808,-2352.504,18819.496,11522.928,16101.976,13555.976,28471.783,27310.809,13972.984,46307.184,52614.297
1360.0,354725.34,357055.88,428056.56,10493.272,4319.624,17478.96,2837.048,24826.447,4239.224,12498.448,13006.04,2619.968,7635.856,14686.936,-2706.264,18437.863,11334.256,15664.064,13227.408,28060.672,26957.584,13538.824,46046.152,52258.93
1364.0,354734.97,357063.38,428072.66,10609.048,4450.408,17570.615,2968.368,24948.656,4280.496,12598.144,13063.928,2763.08,7754.312,14828.976,-2600.136,18568.111,11402.864,15851.128,13336.216,28213.432,27040.129,13702.304,46160.32,52400.97
1368.0,354745.72,357074.62,428086.6,10701.776,4535.632,17642.977,3046.624,24985.64,4323.376,12639.416,13112.704,2811.32,7807.912,14895.976,-2530.456,18616.889,11456.464,15885.968,13389.816,28262.744,27132.855,13746.792,46181.223,52424.55
1372.0,354734.44,357069.25,428073.72,10495.952,4328.736,17437.688,2811.856,24769.633,4197.416,12438.952,12945.472,2565.296,7570.464,14653.704,-2760.4,18373.545,11281.192,15611.536,13158.8,28026.367,26953.832,13487.904,45972.184,52185.496
1376.0,354731.78,357064.44,428070.5,10922.608,4755.392,17810.744,3276.568,25156.623,4367.328,12776.096,13180.24,3012.856,8000.336,15122.168,-2348.216,18836.648,11544.904,16115.376,13568.304,28484.648,27324.744,13980.488,46313.08,52626.09
1380.0,354730.7,357061.22,428072.66,10502.384,4328.736,17486.465,2841.872,24837.703,4255.304,12511.848,13029.624,2640.336,7653.544,14695.512,-2695.544,18437.863,11356.768,15673.712,13245.096,28071.928,26961.871,13551.688,46056.336,52266.434
1384.0,354733.9,357067.66,428084.97,10565.096,4404.312,17526.664,2919.056,24908.992,4269.24,12562.768,13046.776,2721.808,7720.544,14777.52,-2638.192,18514.512,11364.808,15788.416,13302.448,28171.088,27005.824,13654.064,46136.734,52366.13
1388.0,354741.4,357077.3,428092.47,10671.224,4503.472,17607.064,3015.536,24956.695,4308.368,12615.832,13095.016,2788.808,7789.152,14854.168,-2557.792,18586.336,11415.192,15857.024,13371.056,28238.088,27104.447,13721.064,46165.145,52410.617
1392.0,354747.84,357079.44,428097.3,10446.64,4292.288,17395.344,2767.904,24738.545,4177.048,12405.184,12925.104,2524.024,7531.336,14598.496,-2795.776,18331.2,11244.208,15584.736,13126.64,27983.488,26898.088,13445.56,45945.92,52158.16
1396.0,354744.1,357075.7,428094.62,10888.304,4738.776,17785.016,3249.768,25143.225,4350.176,12756.264,13160.944,2983.912,7972.464,15101.264,-2369.12,18812.527,11516.496,16114.304,13547.936,28458.385,27288.297,13957.976,46296.465,52608.938
1400.0,354737.12,357067.12,428086.06,10512.568,4347.496,17500.936,2858.488,24851.104,4254.768,12521.496,13031.232,2654.272,7666.408,14723.92,-2679.464,18457.695,11353.552,15699.976,13260.104,28086.936,26970.447,13569.376,46067.594,52285.727
1404.0,354744.1,357074.1,428098.9,10551.696,4395.736,17520.768,2906.192,24901.488,4265.488,12555.264,13046.776,2713.768,7707.68,14775.376,-2641.944,18510.76,11367.488,15776.088,13297.624,28160.367,26989.207,13647.096,46124.945,52355.406
1408.0,354746.25,357080.53,428106.4,10688.376,4517.944,17617.783,3032.152,24967.951,4316.944,12625.48,13108.416,2803.28,7803.088,14879.896,-2546.536,18607.24,11429.128,15868.816,13382.848,28256.848,27118.92,13741.968,46170.504,52419.727
1412.0,354754.28,357086.4,428113.38,10470.76,4321.768,17413.568,2792.56,24762.129,4199.024,12425.552,12956.728,2552.968,7553.848,14627.44,-2771.12,18348.352,11245.816,15596.528,13145.936,28011.896,26922.744,13476.648,45955.566,52167.273
1416.0,354749.47,357081.06,428110.72,10895.272,4743.6,17781.264,3247.088,25141.615,4365.184,12757.872,13179.168,2986.592,7976.216,15094.296,-2365.368,18809.312,11508.456,16100.368,13544.72,28463.207,27297.408,13963.336,46293.246,52599.29
1420.0,354736.06,357070.88,428102.66,10505.6,4335.704,17479.496,2838.656,24836.633,4254.768,12512.384,13025.872,2640.872,7658.368,14701.944,-2692.864,18446.44,11346.584,15689.256,13243.488,28071.393,26967.768,13557.048,46054.19,52272.863
1424.0,354745.72,357081.6,428115.53,10538.832,4379.656,17497.72,2882.072,24887.016,4251.016,12540.792,13029.088,2690.184,7693.208,14760.904,-2660.168,18490.393,11361.056,15762.688,13279.936,28136.248,26976.344,13626.728,46104.574,52337.184
1428.0,354751.6,357089.1,428124.1,10692.664,4528.128,17623.145,3034.296,24978.137,4308.904,12633.52,13104.128,2804.352,7811.128,14887.936,-2537.424,18614.744,11445.744,15884.896,13392.496,28261.137,27123.207,13751.616,46171.04,52432.055
1432.0,354753.22,357089.1,428124.62,10442.888,4291.752,17392.129,2754.504,24736.936,4170.616,12407.864,12926.712,2517.056,7528.656,14600.104,-2797.384,18323.695,11252.248,15567.048,13122.888,27975.447,26899.16,13445.56,45934.13,52147.977
1436.0,354747.84,357083.75,428119.8,10877.584,4725.376,17766.256,3229.936,25127.145,4331.416,12744.472,13152.904,2966.224,7955.848,15077.68,-2376.088,18791.623,11505.776,16083.216,13528.64,28439.623,27279.72,13944.576,46277.703,52585.35
1440.0,354738.75,357075.16,428115.0,10540.976,4371.08,17515.943,2887.432,24874.688,4252.624,12546.152,13042.488,2675.712,7688.384,14747.504,-2645.696,18490.928,11359.448,15736.424,13273.504,28108.912,26996.713,13598.856,46068.13,52294.305
1444.0,354739.8,357079.97,428122.5,10552.768,4390.376,17516.48,2907.264,24907.92,4253.696,12567.056,13041.416,2718.056,7715.184,14770.016,-2644.624,18510.225,11342.296,15791.096,13292.264,28157.152,26998.855,13646.56,46116.367,52353.266
1448.0,354761.25,357098.22,428145.0,10704.992,4549.032,17639.225,3047.696,25005.473,4314.264,12654.424,13124.496,2829.008,7825.064,14897.048,-2520.272,18623.32,11431.272,15897.76,13403.752,28267.568,27128.568,13763.408,46199.984,52445.992
1452.0,354756.97,357096.06,428141.78,10466.472,4315.336,17410.352,2779.16,24756.768,4182.408,12429.84,12943.864,2550.824,7557.064,14623.688,-2767.904,18357.465,11247.424,15583.128,13141.112,27993.137,26921.672,13463.784,45964.145,52171.023
1456.0,354750.0,357090.16,428136.97,10903.312,4745.744,17787.16,3254.056,25143.225,4351.248,12770.736,13170.056,3000.528,7986.936,15106.624,-2350.896,18827.535,11515.96,16107.872,13549.008,28460.527,27305.984,13964.408,46303.97,52612.688
1460.0,354741.94,357083.2,428129.47,10540.44,4370.544,17510.584,2878.856,24865.576,4262.808,12546.688,13045.168,2682.144,7693.744,14739.464,-2652.664,18482.889,11368.024,15725.168,13276.184,28100.336,26996.176,13590.816,46085.816,52312.527
1464.0,354740.34,357083.75,428132.16,10540.976,4376.44,17493.969,2890.648,24884.336,4256.376,12552.048,13038.736,2706.264,7708.216,14748.576,-2663.384,18496.287,11354.624,15770.728,13284.224,28138.393,26983.848,13629.944,46120.656,52359.16
1468.0,354759.62,357097.7,428152.5,10707.672,4542.6,17630.648,3049.304,25002.256,4327.128,12658.176,13129.856,2834.368,7833.104,14897.584,-2525.632,18638.328,11446.816,15917.592,13415.008,28273.465,27128.568,13773.056,46198.91,52454.566
1472.0,354758.56,357098.22,428153.06,10452.536,4303.544,17398.023,2779.696,24751.943,4196.344,12423.944,12952.44,2542.784,7550.096,14608.144,-2783.984,18345.137,11244.744,15578.84,13140.04,27990.455,26910.416,13462.176,45956.105,52166.734
1476.0,354754.8,357094.47,428149.84,10900.096,4751.104,17785.016,3266.384,25152.336,4366.256,12771.272,13185.6,3000.528,7990.688,15108.768,-2360.544,18819.496,11517.568,16110.016,13559.192,28469.104,27304.377,13974.592,46310.938,52622.336
1480.0,354744.1,357084.28,428140.72,10547.944,4380.728,17520.232,2889.576,24882.729,4277.816,12561.696,13062.32,2697.688,7712.504,14751.792,-2647.304,18496.287,11386.248,15748.216,13294.408,28118.56,27007.969,13614.936,46106.184,52325.93
1484.0,354750.53,357092.84,428155.2,10507.208,4351.248,17475.207,2862.776,24872.008,4256.376,12538.648,13034.984,2689.112,7686.776,14728.744,-2680.536,18479.672,11346.584,15745.0,13267.608,28113.736,26958.12,13613.328,46111.008,52324.855
1488.0,354753.75,357101.44,428162.7,10693.736,4530.808,17623.68,3057.344,24996.896,4327.664,12660.32,13124.496,2841.336,7837.928,14890.616,-2519.736,18646.367,11440.92,15922.952,13412.864,28276.145,27135.535,13777.344,46206.414,52457.785
1492.0,354753.75,357101.44,428161.1,10435.92,4285.856,17381.408,2768.44,24739.615,4188.304,12422.336,12944.4,2529.92,7543.664,14589.92,-2790.416,18327.447,11254.928,15578.304,13142.72,27982.416,26903.984,13456.816,45956.105,52164.055
1496.0,354752.7,357096.6,428162.7,10875.44,4731.808,17766.256,3248.16,25145.367,4358.216,12763.232,13176.488,2979.624,7976.216,15085.72,-2375.016,18792.695,11511.136,16090.184,13551.688,28455.168,27286.688,13968.696,46303.97,52613.223
1500.0,354747.84,357088.56,428155.72,10557.056,4401.632,17535.24,2919.056,24904.703,4286.928,12574.024,13079.472,2719.128,7736.624,14776.448,-2626.4,18512.904,11395.36,15754.112,13322.816,28139.465,27022.977,13644.416,46125.48,52350.586
1504.0,354755.88,357097.12,428166.97,10526.504,4380.728,17496.648,2886.896,24895.057,4265.488,12558.48,13051.6,2716.448,7715.72,14749.112,-2661.24,18498.432,11364.272,15761.616,13294.408,28136.248,26979.023,13640.128,46142.098,52358.09
1508.0,354756.97,357105.2,428177.16,10767.704,4605.848,17684.783,3123.808,25061.217,4360.896,12715.528,13171.128,2907.8,7907.608,14962.976,-2463.456,18709.615,11487.016,15984.592,13485.76,28344.217,27197.713,13853.456,46279.848,52530.145
1512.0,354751.06,357100.34,428172.34,10464.864,4298.72,17403.385,2781.304,24762.129,4205.992,12447.528,12962.624,2563.688,7576.896,14612.432,-2783.984,18361.752,11274.224,15594.92,13165.768,27996.352,26933.465,13477.184,45992.55,52187.105
1516.0,354755.34,357101.97,428173.4,10873.296,4719.48,17757.145,3222.968,25136.793,4351.248,12766.984,13168.984,2987.664,7978.896,15074.464,-2390.024,18802.344,11520.248,16099.296,13544.72,28436.408,27284.008,13953.688,46315.223,52611.08
1520.0,354746.78,357092.84,428165.38,10560.808,4396.808,17532.023,2909.408,24904.168,4280.496,12582.064,13072.504,2720.2,7735.552,14766.8,-2626.4,18522.553,11396.968,15772.872,13320.136,28133.568,27021.904,13640.664,46130.305,52358.09
1524.0,354755.34,357097.12,428178.25,10499.168,4350.176,17476.816,2860.096,24878.977,4252.624,12541.864,13039.808,2691.256,7691.064,14727.672,-2680.536,18475.385,11340.688,15738.568,13276.184,28110.52,26957.049,13617.08,46121.727,52340.938
1528.0,354764.47,357108.94,428193.78,10708.744,4553.32,17644.584,3065.384,25020.48,4333.56,12674.256,13139.504,2864.384,7859.904,14923.848,-2510.624,18648.512,11449.496,15924.56,13440.736,28287.936,27143.576,13800.392,46231.61,52483.51
1532.0,354767.16,357111.6,428194.3,10430.024,4281.568,17384.623,2753.432,24744.977,4184.552,12423.408,12943.328,2545.464,7548.488,14595.816,-2802.208,18319.943,11250.104,15568.656,13141.648,27967.408,26897.016,13454.136,45962.535,52166.734
1536.0,354764.47,357110.53,428194.3,10849.712,4707.688,17746.424,3214.392,25125.535,4339.456,12746.08,13159.336,2986.592,7963.352,15061.6,-2402.352,18770.184,11502.56,16073.032,13533.464,28424.08,27265.783,13945.648,46290.03,52592.32
1540.0,354750.53,357100.34,428183.06,10546.336,4383.944,17527.736,2909.408,24901.488,4274.064,12575.096,13069.824,2733.6,7732.336,14759.296,-2640.336,18511.832,11386.784,15772.336,13313.168,28132.496,27020.297,13643.88,46119.047,52340.938
1544.0,354745.72,357097.7,428185.75,10464.328,4308.368,17448.943,2837.048,24851.104,4234.4,12523.64,13013.008,2663.384,7661.048,14691.224,-2714.84,18453.408,11316.032,15728.92,13241.344,28087.473,26940.969,13589.744,46095.465,52306.633
1548.0,354762.3,357113.22,428204.5,10707.672,4550.104,17641.904,3072.888,25019.408,4326.056,12673.72,13132.536,2854.736,7850.256,14922.24,-2509.016,18660.84,11427.52,15930.456,13431.624,28296.512,27150.008,13806.288,46239.113,52486.19
1552.0,354756.97,357111.6,428198.06,10425.2,4270.312,17376.049,2751.824,24735.863,4179.728,12419.12,12933.68,2534.208,7546.88,14588.848,-2807.032,18326.912,11231.344,15561.688,13138.432,27971.695,26906.129,13455.744,45966.29,52162.45
1556.0,354754.28,357108.4,428197.53,10822.912,4676.064,17720.16,3190.808,25097.664,4322.84,12728.928,13135.216,2956.04,7947.808,15031.584,-2426.472,18749.28,11477.904,16046.768,13514.168,28406.393,27255.064,13924.744,46274.49,52572.49
1560.0,354749.47,357099.8,428193.25,10539.368,4378.584,17517.553,2905.12,24887.553,4266.024,12567.056,13059.104,2716.448,7733.944,14746.968,-2641.408,18495.217,11373.92,15757.328,13316.384,28129.28,27016.545,13639.592,46110.473,52342.008
1564.0,354759.1,357108.94,428207.2,10438.064,4291.752,17422.68,2810.784,24826.984,4227.968,12494.696,13010.328,2633.368,7639.608,14665.496,-2730.92,18417.496,11304.776,15682.288,13238.128,28059.6,26907.736,13565.088,46067.594,52286.266
1568.0,354764.47,357118.56,428218.44,10687.304,4531.344,17618.32,3060.56,24995.824,4322.84,12649.6,13132.536,2842.408,7845.432,14898.656,-2524.024,18633.504,11435.024,15916.52,13439.128,28279.896,27130.713,13792.352,46213.92,52471.184
1572.0,354761.25,357117.5,428213.1,10432.168,4283.176,17379.264,2769.512,24738.545,4187.768,12420.192,12951.368,2551.36,7562.424,14597.96,-2792.56,18326.377,11242.064,15589.024,13156.656,27977.592,26906.129,13467.0,45971.65,52175.848
1576.0,354754.28,357108.94,428207.2,10879.728,4729.664,17765.184,3247.088,25142.688,4351.248,12772.88,13176.488,3020.896,8006.768,15093.224,-2372.872,18810.385,11502.024,16123.416,13569.376,28456.775,27302.232,13982.632,46327.55,52631.45
1580.0,354751.06,357102.5,428205.56,10597.256,4438.08,17573.297,2961.936,24944.904,4303.544,12619.048,13108.416,2789.344,7797.728,14824.688,-2584.592,18565.432,11421.088,15827.544,13372.664,28184.488,27071.752,13699.624,46174.793,52397.215
1584.0,354750.53,357106.25,428212.0,10459.504,4308.368,17448.943,2832.224,24851.64,4249.408,12529.536,13031.768,2684.288,7683.024,14696.048,-2708.408,18451.264,11338.008,15723.024,13259.032,28083.184,26944.184,13589.744,46103.504,52308.777
1588.0,354758.56,357118.56,428225.4,10710.888,4549.032,17643.512,3082.536,25023.695,4344.816,12688.192,13152.904,2892.792,7885.632,14921.168,-2502.584,18668.88,11472.544,15955.648,13455.744,28307.232,27159.656,13819.152,46243.938,52499.594
1592.0,354762.3,357120.72,428228.1,10418.768,4265.488,17371.76,2754.504,24732.648,4196.344,12420.728,12955.12,2552.432,7558.136,14580.808,-2804.352,18317.264,11251.176,15573.48,13146.472,27963.656,26893.8,13452.528,45965.215,52157.625
1596.0,354757.5,357115.38,428224.34,10821.84,4675.528,17713.729,3184.376,25090.695,4330.344,12723.568,13147.008,2959.792,7945.664,15028.904,-2431.832,18747.137,11471.472,16053.2,13514.704,28395.137,27245.416,13916.168,46279.848,52570.344
1600.0,354753.75,357110.53,428222.72,10578.496,4424.144,17549.176,2940.496,24921.855,4286.392,12596.0,13089.656,2757.184,7765.032,14794.136,-2606.032,18542.92,11399.112,15811.464,13350.688,28159.297,27045.488,13676.04,46151.742,52381.137
1604.0,354759.1,357115.9,428233.44,10472.904,4327.128,17456.447,2841.872,24860.752,4248.872,12533.824,13038.2,2681.608,7679.272,14706.768,-2695.544,18459.305,11331.576,15734.816,13267.608,28088.545,26939.896,13599.928,46111.008,52323.785
1608.0,354762.84,357125.0,428241.5,10735.008,4582.264,17670.848,3115.768,25048.889,4357.144,12708.024,13171.664,2906.192,7902.248,14962.976,-2465.064,18695.145,11469.328,15978.16,13480.4,28332.424,27182.168,13850.24,46270.734,52530.145
1612.0,354764.47,357123.94,428240.4,10432.704,4288.536,17391.057,2772.728,24749.264,4206.528,12437.88,12970.664,2559.936,7568.856,14608.144,-2774.336,18337.633,11248.496,15586.344,13162.552,27983.488,26912.023,13473.432,45985.586,52175.848
1616.0,354758.56,357118.56,428236.12,10832.024,4687.856,17726.057,3198.312,25098.736,4339.456,12736.432,13155.584,2968.368,7952.096,15041.768,-2404.496,18758.928,11477.904,16058.024,13523.28,28409.072,27258.28,13930.104,46293.246,52579.457
1620.0,354748.38,357110.53,428229.7,10592.432,4430.04,17562.04,2956.576,24925.607,4295.504,12606.72,13097.696,2773.8,7782.184,14805.928,-2591.024,18556.32,11409.832,15812.536,13365.696,28176.984,27063.713,13692.12,46158.71,52390.246
1624.0,354751.6,357114.28,428238.8,10449.856,4294.968,17435.545,2816.144,24832.88,4236.544,12512.384,13021.048,2660.168,7658.904,14679.432,-2728.776,18437.863,11312.28,15699.44,13246.168,28067.104,26924.889,13573.664,46095.465,52300.734
1628.0,354764.47,357128.22,428255.44,10726.432,4568.328,17657.984,3098.616,25039.24,4343.208,12699.448,13159.872,2906.728,7897.96,14945.824,-2494.008,18685.496,11457.536,15974.944,13471.288,28322.24,27168.768,13843.272,46266.984,52520.496
1632.0,354764.47,357128.22,428253.8,10430.024,4280.496,17384.088,2767.904,24744.44,4196.344,12436.272,12962.624,2570.656,7573.144,14592.6,-2796.312,18333.344,11249.568,15592.776,13160.408,27976.52,26908.809,13472.896,45983.44,52177.457
1636.0,354763.94,357125.53,428252.75,10845.424,4705.008,17731.951,3212.784,25110.527,4338.384,12743.936,13159.336,2983.912,7969.248,15049.808,-2405.032,18769.648,11484.872,16076.784,13536.68,28419.793,27265.248,13941.896,46306.65,52594.465
1640.0,354753.75,357117.5,428245.78,10643.888,4486.856,17602.775,3013.392,24971.168,4319.088,12647.456,13128.784,2824.184,7834.176,14856.312,-2544.392,18604.56,11444.672,15877.928,13415.544,28227.367,27109.271,13747.328,46206.414,52440.633
1644.0,354760.72,357121.78,428255.97,10464.328,4316.944,17450.016,2840.264,24849.496,4260.128,12530.608,13043.56,2671.96,7678.736,14689.08,-2704.12,18440.008,11341.224,15723.56,13273.504,28082.648,26939.896,13592.96,46115.297,52320.03
1648.0,354767.7,357130.38,428266.16,10745.728,4594.056,17677.28,3126.488,25057.465,4368.4,12718.744,13181.848,2918.52,7919.936,14961.368,-2460.776,18689.783,11495.592,15992.096,13505.056,28344.217,27185.385,13866.856,46297.535,52546.223
